X	Y	Species	Type	Dbh	Height	vigorous	sawlog	YearsInfested	Growth	treeclass
197.339	91.4429	Western_Hemlock	Adult	12.8403	17.2413	0	1	3	12	4
105.42	190.289	Trembling_Aspen	Adult	12.8107	11.3073	0	1	3	10.3	4
54.0466	167.749	Subalpine_Fir	Adult	12.7856	11.7641	0	1	0	10.8	4
28.0701	92.3279	Lodgepole_Pine	Adult	12.6581	15.8982	0	1	4	4.7	4
127.332	33.3374	Hybrid_Spruce	Adult	12.6553	8.94355	1	1	4	3.8	1
106.378	90.6311	Paper_Birch	Adult	12.612	13.1315	0	1	2	7.6	4
162.048	192.566	Western_Redcedar	Adult	12.5766	16.9183	1	1	2	11.5	1
66.0461	133.484	Amabilis_Fir	Adult	12.5513	17.0068	0	0	0	6.6	4
133.502	126.794	Subalpine_Fir	Adult	12.4371	11.5381	0	0	0	1.4	4
51.6235	172.089	Hybrid_Spruce	Adult	12.4313	8.82846	1	1	4	0.6	1
87.3169	198.584	Subalpine_Fir	Adult	12.4268	11.5314	0	0	0	2.5	4
140.826	79.1626	Trembling_Aspen	Adult	12.3938	11.0458	0	1	0	7.6	4
164.972	183.441	Subalpine_Fir	Adult	12.2888	11.4411	0	1	0	11.4	4
197.919	47.9004	Hybrid_Spruce	Adult	12.247	8.73329	0	0	3	10.3	4
176.855	47.522	Paper_Birch	Adult	12.2195	12.8511	0	0	0	0.7	4
67.9443	85.4553	Black_Cottonwood	Adult	12.1933	13.4489	1	0	2	7.1	2
21.106	151.831	Hybrid_Spruce	Adult	12.1777	8.69741	0	0	4	2.3	4
32.8979	186.365	Paper_Birch	Adult	12.1338	12.7892	1	0	2	7.9	2
159.839	6.12793	Black_Cottonwood	Adult	12.1011	13.3801	1	0	3	4.2	2
51.1841	48.3032	Western_Redcedar	Adult	11.861	16.3216	1	1	1	5.3	1
186.731	26.825	Hybrid_Spruce	Adult	11.6092	8.40065	0	0	0	3.5	4
42.7368	6.03027	Lodgepole_Pine	Adult	11.554	14.9988	1	1	3	1.8	1
134.082	185.791	Subalpine_Fir	Adult	11.488	10.9085	0	0	0	6.9	4
23.761	15.1794	Lodgepole_Pine	Adult	11.3443	14.8216	0	1	1	3.3	4
64.4958	181.256	Black_Cottonwood	Adult	11.1826	12.6787	1	0	5	6.2	2
178.772	161.377	Western_Redcedar	Adult	11.1206	15.6755	0	0	3	13.4	4
101.44	168.256	Lodgepole_Pine	Adult	11.0999	14.6124	0	1	0	2.1	4
66.0767	57.2632	Hybrid_Spruce	Adult	11.0693	8.11504	1	0	0	9.8	2
116.486	193.408	Paper_Birch	Adult	10.9738	11.93	0	1	1	6.8	4
47.5769	36.0168	Black_Cottonwood	Adult	10.9082	12.4635	1	1	5	6.8	1
47.0215	151.764	Hybrid_Spruce	Adult	10.8939	8.02139	1	1	5	7	1
197.449	105.103	Lodgepole_Pine	Adult	10.715	14.2772	0	1	3	9.3	4
169.672	46.7957	Subalpine_Fir	Adult	10.6885	10.3615	0	1	0	6.3	4
65.2161	184.155	Black_Cottonwood	Adult	10.6464	12.2557	1	0	0	8.4	2
97.3572	194.775	Western_Redcedar	Adult	10.6213	15.2227	0	1	2	14.1	4
90.4602	47.4609	Western_Hemlock	Adult	10.5792	15.288	0	1	0	8.8	4
116.528	112.451	Amabilis_Fir	Adult	10.5423	15.2538	0	0	0	6.4	4
132.764	44.5862	Hybrid_Spruce	Adult	10.5179	7.81939	0	0	0	3.9	4
137.219	70.6909	Subalpine_Fir	Adult	10.4932	10.2255	0	1	0	10	4
122.552	16.3757	Western_Hemlock	Adult	10.4282	15.1473	0	0	2	0.9	4
140.747	171.735	Western_Redcedar	Adult	10.3741	14.9933	0	0	3	11	4
35.8765	168.518	Amabilis_Fir	Adult	10.3006	15.0275	0	1	0	3.5	4
152.411	103.461	Trembling_Aspen	Adult	10.2267	9.62595	1	0	4	10	2
147.51	101.953	Western_Hemlock	Adult	10.1794	14.9128	1	1	2	2.6	1
106.128	53.6987	Trembling_Aspen	Adult	10.116	9.55058	0	1	4	8.7	4
46.1121	174.646	Hybrid_Spruce	Adult	10.1001	7.59275	1	1	1	2.8	1
48.0225	85.2478	Trembling_Aspen	Adult	10.0641	9.51519	1	1	0	0.4	1
84.2224	112.439	Western_Hemlock	Adult	10.0235	14.7638	1	0	0	6	2
120.709	69.2139	Hybrid_Spruce	Sapling	9.98407	7.5294	0	0	0	9	0
164.307	34.2468	Amabilis_Fir	Sapling	9.897	14.6419	0	0	0	5	0
129.12	113.702	Subalpine_Fir	Sapling	9.88025	9.79255	0	0	0	8.2	0
54.8035	99.3835	Subalpine_Fir	Sapling	9.78549	9.72478	0	1	0	6.7	0
26.7334	116.461	Hybrid_Spruce	Sapling	9.74869	7.40033	0	0	1	0.5	0
189.734	42.5415	Western_Hemlock	Sapling	9.7204	14.4701	0	1	0	3.8	0
33.0139	196.179	Trembling_Aspen	Sapling	9.6748	9.24764	1	1	5	0	0
16.2354	85.6934	Lodgepole_Pine	Sapling	9.67151	13.331	0	1	1	13.5	0
135.26	144.403	Trembling_Aspen	Sapling	9.63443	9.21969	0	0	2	8.7	0
110.699	102.142	Western_Hemlock	Sapling	9.6152	14.3668	0	1	4	8.6	0
45.5078	167.48	Amabilis_Fir	Sapling	9.54517	14.2977	0	1	0	3.4	0
170.459	50.4333	Paper_Birch	Sapling	9.54105	10.8092	1	0	1	1.1	0
106.915	10.26	Hybrid_Spruce	Sapling	9.52429	7.27659	0	1	1	5.1	0
14.9109	199.915	Trembling_Aspen	Sapling	9.48557	9.11632	1	1	5	11.1	0
114.716	93.7927	Amabilis_Fir	Sapling	9.44904	14.2023	0	1	0	11	0
178.912	192.242	Paper_Birch	Sapling	9.4397	10.7274	0	0	3	4.9	0
49.8474	13.6292	Amabilis_Fir	Sapling	9.38339	14.1368	0	1	0	0.2	0
14.7827	50.8606	Western_Hemlock	Sapling	9.37241	14.1259	0	0	0	5	0
172.07	42.9016	Trembling_Aspen	Sapling	9.2337	8.94026	0	1	2	3.1	0
168.121	136.176	Hybrid_Spruce	Sapling	9.18207	7.08657	1	1	1	11.7	0
44.5557	191.833	Black_Cottonwood	Sapling	9.14581	11.0161	1	1	3	11.9	0
113.666	175.903	Black_Cottonwood	Sapling	9.13098	11.0034	0	1	3	7.6	0
71.5698	29.4067	Western_Redcedar	Sapling	9.12576	13.7789	0	1	5	5	0
166.931	109.326	Trembling_Aspen	Sapling	9.09665	8.84383	1	0	3	1.7	0
108.478	153.021	Black_Cottonwood	Sapling	9.06946	10.9507	0	1	1	2.1	0
80.8533	11.792	Subalpine_Fir	Sapling	9.0137	9.16427	0	0	2	1.5	0
199.341	146.558	Amabilis_Fir	Sapling	9.01068	13.7599	1	1	0	10.5	0
163.055	177.161	Trembling_Aspen	Sapling	8.86896	8.68265	1	0	4	8.7	0
84.5459	21.6858	Hybrid_Spruce	Sapling	8.70361	6.81825	1	0	0	3	0
96.9482	194.91	Paper_Birch	Sapling	8.67285	10.0965	0	0	3	9.3	0
113.251	74.4202	Trembling_Aspen	Sapling	8.61462	8.50115	0	1	5	3.6	0
127.295	123.126	Paper_Birch	Sapling	8.56546	10.0066	0	0	5	4	0
66.4734	173.901	Western_Hemlock	Sapling	8.48828	13.2166	1	1	2	7.3	0
29.3213	171.094	Amabilis_Fir	Sapling	8.46329	13.1901	0	0	0	7.2	0
84.3872	111.719	Lodgepole_Pine	Sapling	8.40561	12.1065	1	0	2	1.3	0
193.823	140.167	Western_Redcedar	Sapling	8.37155	12.9981	0	1	4	10.7	0
178.711	82.0801	Lodgepole_Pine	Sapling	8.35233	12.053	0	0	3	7.1	0
8.73413	3.07617	Subalpine_Fir	Sapling	8.3353	8.6588	0	0	0	0.9	0
67.3645	97.4365	Western_Redcedar	Sapling	8.3309	12.9549	1	0	2	9.1	0
5.07812	35.9253	Hybrid_Spruce	Sapling	8.2897	6.58358	0	0	5	0.6	0
23.5413	71.1609	Lodgepole_Pine	Sapling	8.28915	11.9894	1	1	0	4	0
110.089	113.116	Subalpine_Fir	Sapling	8.27817	8.61567	0	1	0	9.3	0
38.6597	11.0229	Trembling_Aspen	Sapling	8.27734	8.25809	1	1	2	8.7	0
39.4165	42.334	Western_Hemlock	Sapling	8.22571	12.9366	1	1	3	11.8	0
154.718	161.206	Hybrid_Spruce	Sapling	8.12518	6.48965	1	1	3	11.3	0
128.308	80.2185	Black_Cottonwood	Sapling	8.0719	10.0761	0	0	1	1.7	0
47.1985	67.0959	Western_Hemlock	Sapling	8.04691	12.7433	1	1	3	3.6	0
4.24194	129.846	Black_Cottonwood	Sapling	8.0274	10.0362	1	0	1	12.6	0
27.0691	58.2092	Amabilis_Fir	Sapling	7.98428	12.6751	0	1	0	0.6	0
99.115	25.6531	Hybrid_Spruce	Sapling	7.94199	6.38461	0	1	5	9.6	0
157.77	1.48315	Black_Cottonwood	Sapling	7.88678	9.90947	1	0	4	9	0
34.6008	75.4761	Paper_Birch	Sapling	7.81317	9.36476	0	0	5	6.9	0
151.624	177.869	Western_Hemlock	Sapling	7.75879	12.4272	1	1	4	11.9	0
22.9187	140.265	Western_Hemlock	Sapling	7.72116	12.3855	1	1	4	4.2	0
45.0439	166.736	Paper_Birch	Sapling	7.69644	9.26334	1	1	5	1	0
67.4255	15.8325	Western_Redcedar	Sapling	7.66266	12.23	1	0	2	6.1	0
139.685	47.9431	Subalpine_Fir	Sapling	7.64508	8.13194	0	1	0	5.2	0
133.539	122.156	Western_Redcedar	Sapling	7.64206	12.2071	0	0	4	24.9	0
78.2898	58.9966	Subalpine_Fir	Sapling	7.57779	8.07988	0	0	0	0	0
47.3572	166.418	Trembling_Aspen	Sapling	7.51407	7.69782	1	1	0	9.3	0
150.079	187.64	Western_Redcedar	Sapling	7.47205	12.0176	1	1	5	13.7	0
110.254	31.5369	Paper_Birch	Sapling	7.39542	8.99951	0	1	0	3.7	0
117.633	111.108	Paper_Birch	Sapling	7.25671	8.87681	0	0	4	0.7	0
110.876	145.605	Black_Cottonwood	Sapling	7.06693	9.15442	0	1	4	8.3	0
124.969	189.423	Western_Redcedar	Sapling	7.05704	11.5463	0	0	3	20.1	0
81.7261	48.0835	Western_Hemlock	Sapling	6.99496	11.561	0	1	0	9.6	0
63.0615	5.57251	Lodgepole_Pine	Sapling	6.9892	10.6294	0	1	4	9.5	0
179.816	199.554	Western_Redcedar	Sapling	6.98535	11.4637	0	0	5	1.7	0
173.889	25.5005	Amabilis_Fir	Sapling	6.92795	11.4829	0	1	0	4.2	0
83.5083	33.606	Black_Cottonwood	Sapling	6.9068	9.00367	1	0	3	11.1	0
10.4248	64.4287	Western_Redcedar	Sapling	6.80682	11.2562	0	0	5	7.3	0
57.1167	43.6707	Trembling_Aspen	Sapling	6.72058	7.10007	1	1	2	8.9	0
121.002	91.2903	Trembling_Aspen	Sapling	6.6868	7.07426	0	0	4	6	0
80.9875	125.586	Trembling_Aspen	Sapling	6.56732	6.98278	1	0	2	0.6	0
91.6382	69.7205	Lodgepole_Pine	Sapling	6.5448	10.1413	0	1	0	11.2	0
15.9302	116.821	Hybrid_Spruce	Sapling	6.53436	5.56172	1	1	2	10.5	0
125.256	11.2305	Trembling_Aspen	Sapling	6.41489	6.86553	0	0	1	11.1	0
128.455	81.2683	Lodgepole_Pine	Sapling	6.38962	9.96792	0	0	4	9.8	0
157.703	2.66724	Paper_Birch	Sapling	6.38824	8.0921	1	0	0	5.3	0
10.8582	98.8159	Western_Hemlock	Sapling	6.27426	10.7044	1	1	2	11.5	0
179.309	42.7917	Western_Redcedar	Sapling	6.25092	10.5953	0	1	4	14	0
63.2019	153.76	Paper_Birch	Sapling	6.18527	7.90454	1	0	5	11.8	0
129.095	10.0342	Western_Redcedar	Sapling	6.12265	10.4396	0	0	3	22.6	0
195.99	73.5718	Paper_Birch	Sapling	6.09573	7.82129	0	1	2	1.9	0
184.003	99.0662	Subalpine_Fir	Sapling	6.07596	6.88528	0	0	0	2.7	0
105.353	62.1765	Subalpine_Fir	Sapling	6.05811	6.8707	0	1	0	0	0
129.236	170.416	Subalpine_Fir	Sapling	5.98972	6.81474	0	0	0	6.1	0
138.654	144.189	Black_Cottonwood	Sapling	5.89359	8.02419	0	1	3	3.6	0
96.7957	119.391	Western_Hemlock	Sapling	5.87793	10.2166	0	1	1	1.9	0
39.5935	14.3677	Paper_Birch	Sapling	5.76971	7.51552	1	1	4	3.4	0
58.0688	60.5835	Subalpine_Fir	Sapling	5.76257	6.62791	0	1	2	1.1	0
179.285	36.8896	Paper_Birch	Sapling	5.61646	7.37032	0	0	4	4.5	0
127.637	199.677	Subalpine_Fir	Sapling	5.60272	6.49553	0	0	0	6.7	0
100.848	33.0505	Black_Cottonwood	Sapling	5.58624	7.71815	1	0	2	12	0
49.0234	150.153	Black_Cottonwood	Sapling	5.52142	7.65306	1	1	1	5.3	0
106.183	121.539	Western_Redcedar	Sapling	5.4816	9.64214	0	1	1	13.6	0
6.5979	115.466	Black_Cottonwood	Sapling	5.32532	7.45498	1	1	4	2.8	0
20.8923	10.6079	Paper_Birch	Sapling	5.31927	7.0861	0	0	3	1.4	0
48.4192	126.709	Western_Redcedar	Sapling	5.28055	9.38541	0	1	5	7.6	0
63.3423	143.262	Trembling_Aspen	Sapling	5.25363	5.95247	1	0	0	0.1	0
7.05566	26.1169	Western_Hemlock	Sapling	5.216	9.37415	0	1	1	3.4	0
90.1855	89.4592	Hybrid_Spruce	Sapling	5.16849	4.73584	1	0	5	8.2	0
139.557	140.192	Amabilis_Fir	Sapling	5.12097	9.25029	1	1	0	6.2	0
53.9185	142.413	Lodgepole_Pine	Sapling	5.11191	8.48207	1	1	5	11.7	0
182.184	129.919	Subalpine_Fir	Sapling	4.99243	5.98319	0	1	0	0	0
26.5686	122.839	Western_Hemlock	Sapling	4.90399	8.9647	1	0	5	2.1	0
173.914	81.2988	Subalpine_Fir	Sapling	4.77957	5.80187	0	0	0	11.3	0
135.852	186.719	Paper_Birch	Sapling	4.71365	6.49578	0	1	1	4.2	0
184.509	15.5151	Amabilis_Fir	Sapling	4.68564	8.67333	0	0	0	10.9	0
151.453	60.4126	Paper_Birch	Sapling	4.65955	6.44231	1	0	5	0.1	0
172.485	27.6489	Western_Redcedar	Sapling	4.6546	8.56518	0	1	1	14.7	0
168.451	130.634	Subalpine_Fir	Sapling	4.64279	5.68464	0	0	0	1.5	0
0.0671387	155.975	Subalpine_Fir	Sapling	4.62604	5.67024	0	0	0	7.6	0
177.435	154.828	Paper_Birch	Sapling	4.55161	6.33526	0	0	2	3.9	0
15.3992	184.686	Hybrid_Spruce	Sapling	4.49612	4.31909	1	0	4	14.7	0
156.14	49.0234	Amabilis_Fir	Sapling	4.48322	8.39962	0	1	0	2.2	0
84.7778	71.5393	Amabilis_Fir	Sapling	4.46838	8.37943	0	0	0	3.8	0
28.5889	119.635	Hybrid_Spruce	Sapling	4.46454	4.29935	1	0	5	6.5	0
154.218	50.7324	Western_Hemlock	Sapling	4.41263	8.30335	1	1	3	3.2	0
49.6765	185.339	Lodgepole_Pine	Sapling	4.40961	7.61893	0	1	4	6.1	0
140.363	85.2173	Hybrid_Spruce	Sapling	4.39038	4.25293	0	0	4	5.9	0
163.336	118.28	Trembling_Aspen	Sapling	4.1929	5.08699	1	1	4	7.3	0
177.246	175.11	Western_Hemlock	Sapling	4.15665	7.95062	0	1	4	11.9	0
174.658	66.0217	Paper_Birch	Sapling	4.15335	5.9361	0	1	4	8.2	0
110.284	29.1565	Paper_Birch	Sapling	4.13989	5.9225	0	1	4	8.4	0
151.013	115.509	Lodgepole_Pine	Sapling	4.13083	7.26679	1	1	5	7.4	0
70.6238	155.92	Subalpine_Fir	Sapling	4.07947	5.19582	0	0	0	10.6	0
79.2786	119.672	Trembling_Aspen	Sapling	4.0553	4.97246	1	0	5	5.3	0
34.9731	135.425	Lodgepole_Pine	Sapling	3.9935	7.09128	0	0	0	3.8	0
84.6741	130.225	Black_Cottonwood	Sapling	3.86002	5.91829	1	0	1	7.7	0
173.645	45.1538	Trembling_Aspen	Sapling	3.62161	4.60803	0	0	3	5	0
88.678	77.5269	Subalpine_Fir	Sapling	3.52383	4.70404	0	0	0	3.1	0
116.187	45.4407	Lodgepole_Pine	Sapling	3.4332	6.36108	0	0	5	10	0
82.2205	159.558	Hybrid_Spruce	Sapling	3.43292	3.64603	1	0	2	9.3	0
81.9031	109.406	Black_Cottonwood	Sapling	3.42908	5.44673	1	0	1	2.8	0
110.388	114.319	Western_Hemlock	Sapling	3.40848	6.88644	0	1	5	2.7	0
34.8328	78.3508	Western_Redcedar	Sapling	3.40518	6.8291	1	0	4	6.2	0
156.238	94.2017	Hybrid_Spruce	Sapling	3.3324	3.58148	1	1	5	8.6	0
115.497	107.568	Hybrid_Spruce	Sapling	3.31647	3.57124	0	1	4	8.8	0
187.518	38.5193	Lodgepole_Pine	Sapling	3.17722	6.01978	0	0	1	3.1	0
83.8135	146.863	Black_Cottonwood	Sapling	3.14371	5.12939	1	0	1	1.2	0
51.3123	173.602	Amabilis_Fir	Sapling	3.11761	6.459	0	1	0	5.2	0
116.138	164.539	Subalpine_Fir	Sapling	3.08768	4.31119	0	0	0	0	0
75.6226	176.874	Lodgepole_Pine	Sapling	3.02423	5.81345	1	0	1	6.5	0
157.587	163.226	Hybrid_Spruce	Sapling	2.95007	3.33456	1	1	2	7.7	0
47.0642	31.2744	Amabilis_Fir	Sapling	2.91272	6.15315	0	1	0	3.9	0
58.252	145.276	Paper_Birch	Sapling	2.91025	4.64634	1	1	4	4	0
154.425	169.305	Amabilis_Fir	Sapling	2.83994	6.04355	1	1	0	0.5	0
90.0757	102.545	Lodgepole_Pine	Sapling	2.8306	5.54976	1	0	5	2.3	0
27.4841	157.66	Lodgepole_Pine	Sapling	2.82016	5.53547	1	1	5	10.6	0
92.0227	33.3191	Western_Redcedar	Sapling	2.8078	5.95003	0	1	3	10.4	0
144.824	119.379	Western_Redcedar	Sapling	2.79517	5.93108	0	1	4	24.2	0
125.818	143.011	Western_Hemlock	Sapling	2.72595	5.8709	0	0	5	1	0
26.1353	12.0361	Western_Redcedar	Sapling	2.71552	5.81128	0	1	1	5.5	0
170.673	140.796	Lodgepole_Pine	Sapling	2.70782	5.38108	1	1	0	2.9	0
187.701	35.4858	Trembling_Aspen	Sapling	2.66635	3.78649	0	1	5	8.5	0
183.929	64.801	Lodgepole_Pine	Sapling	2.5661	5.18491	0	1	0	9.3	0
48.2239	37.677	Amabilis_Fir	Sapling	2.51309	5.54515	0	1	0	8.7	0
127.039	121.68	Subalpine_Fir	Sapling	2.50513	3.77695	0	0	0	0.4	0
188.025	81.7993	Amabilis_Fir	Sapling	2.33759	5.27325	0	0	0	3	0
128.455	168.915	Lodgepole_Pine	Sapling	2.23047	4.71409	0	0	0	0.3	0
167.572	90.1428	Black_Cottonwood	Sapling	2.10028	3.93376	1	1	0	5.4	0
137.091	99.7742	Hybrid_Spruce	Sapling	2.01047	2.71787	0	0	2	9.5	0
101.41	31.8481	Amabilis_Fir	Sapling	1.92203	4.61735	0	1	0	9.4	0
147.186	92.2607	Western_Hemlock	Sapling	1.85172	4.50467	1	0	1	10.8	0
121.1	56.2927	Hybrid_Spruce	Sapling	1.81134	2.58535	0	0	4	2.9	0
195.807	31.6833	Trembling_Aspen	Sapling	1.76712	2.98886	0	1	5	6	0
138.226	100.714	Black_Cottonwood	Sapling	1.70724	3.46864	0	0	1	5.3	0
20.5322	7.1228	Black_Cottonwood	Sapling	1.69516	3.45421	0	0	3	10.6	0
97.6379	15.033	Western_Redcedar	Sapling	1.67456	4.18973	0	1	2	21.7	0
195.874	177.679	Amabilis_Fir	Sapling	1.64572	4.17164	1	1	0	6.3	0
120.996	129.846	Western_Redcedar	Sapling	1.61716	4.09721	0	0	1	10.1	0
186.493	180.328	Trembling_Aspen	Sapling	1.42545	2.67947	0	1	5	0	0
48.8098	59.1309	Amabilis_Fir	Sapling	1.38947	3.75128	0	1	0	7.3	0
173.56	24.4141	Hybrid_Spruce	Sapling	1.37683	2.29396	0	0	4	2.1	0
192.053	32.5745	Black_Cottonwood	Sapling	1.33481	3.02024	0	1	5	10.1	0
71.0205	80.9814	Western_Hemlock	Sapling	1.22824	3.48331	1	0	4	5.8	0
27.9236	1.36719	Black_Cottonwood	Sapling	1.17688	2.82781	0	0	2	3.5	0
116.29	108.911	Lodgepole_Pine	Sapling	1.14777	3.13354	1	0	4	9.5	0
0.323486	81.9641	Western_Hemlock	Sapling	1.14694	3.34715	0	1	4	0.9	0
24.6094	169.244	Amabilis_Fir	Sapling	0.99295	3.08732	0	1	0	5.5	0
55.2551	152.972	Paper_Birch	Sapling	0.990845	2.51782	1	1	2	6.2	0
193.097	43.7378	Western_Redcedar	Sapling	0.981842	3.05084	0	0	3	12.7	0
23.0591	106.61	Western_Redcedar	Sapling	0.977722	3.04392	0	1	3	5.4	0
189.349	191.113	Western_Redcedar	Sapling	0.967651	3.027	0	1	4	3.7	0
66.5344	16.9006	Hybrid_Spruce	Sapling	0.961304	2.0124	0	1	3	11.4	0
106.824	153.51	Hybrid_Spruce	Sapling	0.960297	2.01171	0	1	3	7.2	0
59.0881	97.7112	Subalpine_Fir	Sapling	0.952972	2.29863	0	1	0	11.7	0
146.277	30.3589	Hybrid_Spruce	Sapling	0.951935	2.00601	1	0	4	8.4	0
65.5029	78.3325	Lodgepole_Pine	Sapling	0.939056	2.81769	0	0	0	7.4	0
62.5671	92.4377	Amabilis_Fir	Sapling	0.938507	2.99485	0	0	0	6.7	0
78.9185	190.161	Subalpine_Fir	Sapling	0.935028	2.28106	0	0	0	9.8	0
178.247	143.713	Amabilis_Fir	Sapling	0.932129	2.984	1	1	0	7.2	0
74.3774	74.4324	Black_Cottonwood	Sapling	0.927856	2.52161	1	0	5	5.8	0
178.894	66.1438	Amabilis_Fir	Sapling	0.927246	2.97569	0	0	0	9.9	0
191.888	9.43604	Amabilis_Fir	Sapling	0.919647	2.96275	0	0	0	6.3	0
61.499	105.438	Trembling_Aspen	Sapling	0.917542	2.21299	1	1	0	2.5	0
33.6365	136.755	Lodgepole_Pine	Sapling	0.909607	2.77283	1	0	2	0.3	0
46.405	169.824	Subalpine_Fir	Sapling	0.899292	2.24604	0	1	0	7.6	0
100.427	85.7544	Black_Cottonwood	Sapling	0.874084	2.45504	1	1	5	2.9	0
83.075	84.6436	Black_Cottonwood	Sapling	0.865417	2.44429	1	0	4	8.1	0
71.8506	99.0906	Paper_Birch	Sapling	0.863373	2.37029	1	1	4	6.9	0
167.108	63.3179	Trembling_Aspen	Sapling	0.861176	2.16073	1	1	5	0	0
90.0024	122.888	Amabilis_Fir	Sapling	0.858124	2.85775	0	0	0	5.4	0
156.348	80.0415	Lodgepole_Pine	Sapling	0.848633	2.6797	1	0	2	6.6	0
107.66	129.095	Western_Hemlock	Sapling	0.836304	2.82041	0	1	0	9	0
136.157	189.856	Lodgepole_Pine	Sapling	0.82608	2.64517	0	0	4	10.7	0
46.4966	178.687	Hybrid_Spruce	Sapling	0.821655	1.91713	1	1	3	1.2	0
84.613	138.953	Western_Hemlock	Sapling	0.82019	2.79281	1	0	4	1.7	0
147.491	126.959	Paper_Birch	Sapling	0.817596	2.31711	1	1	4	10.2	0
131.83	142.584	Trembling_Aspen	Sapling	0.816162	2.11893	0	0	4	4.8	0
175.122	129.51	Amabilis_Fir	Sapling	0.81604	2.78569	1	1	0	8.5	0
150.781	106.335	Trembling_Aspen	Sapling	0.811798	2.11487	1	1	4	7.6	0
128.699	150.848	Western_Redcedar	Sapling	0.800446	2.7444	0	0	4	11.2	0
23.9258	142.303	Western_Redcedar	Sapling	0.798492	2.74108	0	0	0	6.8	0
46.5515	176.959	Trembling_Aspen	Sapling	0.794281	2.09858	1	1	3	3.7	0
120.093	133.691	Subalpine_Fir	Sapling	0.783142	2.13191	0	0	0	4.9	0
107.391	39.1541	Western_Hemlock	Sapling	0.782806	2.72865	0	1	0	0.2	0
30.9509	15.1672	Hybrid_Spruce	Sapling	0.77301	1.88387	1	0	2	2.4	0
112.384	73.7244	Black_Cottonwood	Sapling	0.759308	2.3124	0	0	1	2.7	0
127.551	189.984	Hybrid_Spruce	Sapling	0.745728	1.8652	0	0	1	1.6	0
180.609	168.848	Black_Cottonwood	Sapling	0.742126	2.29099	0	1	0	9.3	0
181.342	109.18	Western_Redcedar	Sapling	0.738068	2.63822	0	1	0	10.5	0
125.916	33.9905	Amabilis_Fir	Sapling	0.736176	2.64842	0	0	0	5.4	0
92.2119	77.3071	Western_Hemlock	Sapling	0.731079	2.63963	0	1	5	1.9	0
129.15	175.562	Trembling_Aspen	Sapling	0.730804	2.03949	0	0	2	10.5	0
182.166	95.3491	Amabilis_Fir	Sapling	0.730316	2.63832	0	1	0	2.3	0
130.408	50.3113	Trembling_Aspen	Sapling	0.726501	2.03548	0	0	0	0.6	0
34.1125	161.029	Western_Hemlock	Sapling	0.720184	2.62085	1	1	4	5.3	0
104.456	122.357	Western_Redcedar	Sapling	0.707458	2.58596	0	0	3	22.7	0
189.374	80.542	Western_Redcedar	Sapling	0.707214	2.58555	0	1	0	14.5	0
116.553	183.429	Trembling_Aspen	Sapling	0.703156	2.01371	0	0	4	5.7	0
168.756	178.687	Subalpine_Fir	Sapling	0.698883	2.04882	0	0	0	4.2	0
15.0208	124.097	Amabilis_Fir	Sapling	0.693573	2.57491	0	1	0	14	0
199.994	71.4294	Paper_Birch	Sapling	0.686798	2.16462	0	0	1	2.9	0
63.9221	156.024	Lodgepole_Pine	Sapling	0.684662	2.42768	1	0	2	5.7	0
45.2698	12.9211	Paper_Birch	Sapling	0.679077	2.15559	1	1	4	3.4	0
6.65283	71.1426	Western_Hemlock	Sapling	0.664856	2.52525	1	1	0	1.2	0
192.279	126.819	Black_Cottonwood	Sapling	0.661713	2.19054	0	1	0	0.9	0
83.0872	74.7437	Paper_Birch	Sapling	0.657288	2.1301	1	0	4	9.7	0
173.743	52.8809	Western_Hemlock	Sapling	0.655518	2.50908	0	0	5	0.1	0
61.7615	186.346	Lodgepole_Pine	Sapling	0.64975	2.37372	1	1	3	3.4	0
61.3159	79.4617	Lodgepole_Pine	Sapling	0.645508	2.36716	1	1	3	11	0
41.9678	78.8269	Subalpine_Fir	Sapling	0.638	1.98862	0	1	0	0.1	0
138.947	123.492	Western_Redcedar	Sapling	0.637238	2.46571	0	1	0	23.3	0
196.13	107.007	Hybrid_Spruce	Sapling	0.626282	1.7833	0	0	3	7.3	0
79.5593	89.9902	Subalpine_Fir	Sapling	0.623962	1.97473	0	0	0	10.3	0
116.223	120.691	Western_Hemlock	Sapling	0.623199	2.45305	0	0	0	8.3	0
38.6169	30.7434	Western_Redcedar	Sapling	0.619507	2.43526	1	1	2	8.8	0
14.7034	116.223	Hybrid_Spruce	Sapling	0.612091	1.77356	1	1	2	4.4	0
74.3042	134.143	Lodgepole_Pine	Sapling	0.608917	2.31048	1	0	0	10.9	0
4.90112	105.084	Black_Cottonwood	Sapling	0.608093	2.12335	0	1	1	2.3	0
143.329	44.7388	Amabilis_Fir	Sapling	0.60083	2.4142	0	1	0	11.8	0
24.2859	134.247	Western_Hemlock	Sapling	0.593811	2.402	0	1	3	1.9	0
180.066	139.948	Black_Cottonwood	Sapling	0.58136	2.0898	0	1	4	11.1	0
190.515	167.902	Western_Hemlock	Sapling	0.573212	2.36616	0	1	3	5.4	0
173.633	23.4863	Hybrid_Spruce	Sapling	0.565521	1.74155	0	1	0	5.3	0
151.587	50.9766	Black_Cottonwood	Sapling	0.565063	2.06932	1	1	4	5.5	0
21.7957	139.642	Western_Hemlock	Sapling	0.555725	2.3357	1	0	0	1.4	0
101.794	89.1479	Lodgepole_Pine	Sapling	0.550873	2.22033	0	1	1	7.8	0
